,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22,n23,p23,n24,p24
0,-307,38,-93,2,-77,18,-86,9,-93,2,-93,2,-93,2,-92,3,-93,2,-93,2,-92,3,-92,3,-92,3,-92,3,-88,7,-88,7,-91,4,-91,4,-90,5,-90,5,-89,6,-93,2,-84,11,-92,3,-93,2
1,-395,54,-238,3,-77,18,-86,9,-93,2,-93,2,-93,2,-92,3,-93,2,-93,2,-92,3,-92,3,-92,3,-92,3,-88,7,-88,7,-91,4,-91,4,-90,5,-90,5,-89,6,-93,2,-84,11,-92,3,-93,2
2,-395,54,-445,4,-112,25,-86,9,-93,2,-93,2,-93,2,-92,3,-93,2,-93,2,-92,3,-92,3,-92,3,-92,3,-88,7,-88,7,-91,4,-91,4,-90,5,-90,5,-89,6,-93,2,-84,11,-92,3,-93,2
3,-395,54,-445,4,-287,100,-86,9,-93,2,-93,2,-93,2,-92,3,-93,2,-93,2,-92,3,-92,3,-92,3,-92,3,-88,7,-88,7,-91,4,-91,4,-90,5,-90,5,-89,6,-93,2,-84,11,-92,3,-93,2
4,-395,54,-445,4,-325,125,-249,33,-93,2,-93,2,-93,2,-92,3,-93,2,-93,2,-92,3,-92,3,-92,3,-92,3,-88,7,-88,7,-91,4,-91,4,-90,5,-90,5,-89,6,-93,2,-84,11,-92,3,-93,2
5,-395,54,-445,4,-325,125,-393,55,-176,3,-93,2,-93,2,-92,3,-93,2,-93,2,-92,3,-92,3,-92,3,-92,3,-88,7,-88,7,-91,4,-91,4,-90,5,-90,5,-89,6,-93,2,-84,11,-92,3,-93,2
6,-395,54,-445,4,-325,125,-393,55,-424,5,-93,2,-93,2,-92,3,-93,2,-93,2,-92,3,-92,3,-92,3,-92,3,-88,7,-88,7,-91,4,-91,4,-90,5,-90,5,-89,6,-93,2,-84,11,-92,3,-93,2
7,-395,54,-445,4,-325,125,-393,55,-444,6,-320,4,-93,2,-92,3,-93,2,-93,2,-92,3,-92,3,-92,3,-92,3,-88,7,-88,7,-91,4,-91,4,-90,5,-90,5,-89,6,-93,2,-84,11,-92,3,-93,2
8,-395,54,-445,4,-325,125,-393,55,-444,6,-444,4,-219,2,-92,3,-93,2,-93,2,-92,3,-92,3,-92,3,-92,3,-88,7,-88,7,-91,4,-91,4,-90,5,-90,5,-89,6,-93,2,-84,11,-92,3,-93,2
9,-395,54,-445,4,-325,125,-393,55,-444,6,-444,4,-448,2,-112,4,-93,2,-93,2,-92,3,-92,3,-92,3,-92,3,-88,7,-88,7,-91,4,-91,4,-90,5,-90,5,-89,6,-93,2,-84,11,-92,3,-93,2
