,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-69,2,-73,13,-65,11,-73,2,-67,4,-67,2,-66,8,-66,5,-63,12,-66,8,-61,14,-65,3,-66,5,-65,4,-70,9,-68,4,-66,2,-71,4,-66,2
1,-69,2,-76,22,-78,11,-80,2,-71,4,-68,2,-69,8,-68,5,-64,17,-74,8,-70,16,-65,3,-71,5,-66,6,-81,10,-73,4,-66,2,-74,4,-66,2
2,-72,2,-84,25,-84,11,-84,2,-75,4,-71,2,-73,8,-81,5,-66,19,-90,9,-74,17,-67,3,-72,5,-68,7,-88,11,-76,4,-66,2,-77,4,-67,2
3,-72,2,-90,30,-101,13,-85,2,-79,4,-72,2,-78,8,-87,5,-67,20,-101,10,-81,18,-69,3,-78,6,-73,7,-94,11,-79,4,-67,2,-77,4,-69,2
4,-74,2,-96,33,-105,14,-87,2,-82,4,-73,2,-79,9,-89,5,-69,24,-123,10,-96,20,-72,3,-82,7,-76,7,-100,11,-83,4,-67,2,-77,5,-71,2
5,-74,2,-104,38,-111,14,-92,2,-84,4,-77,2,-85,10,-90,5,-73,26,-128,12,-114,23,-73,3,-84,7,-77,7,-107,11,-87,4,-72,2,-78,5,-73,2
6,-75,2,-112,39,-118,14,-101,2,-89,4,-78,2,-94,13,-90,5,-75,27,-140,13,-118,25,-78,3,-87,7,-84,7,-110,12,-88,4,-77,2,-80,5,-75,2
7,-76,3,-113,42,-124,15,-103,2,-93,5,-79,2,-99,14,-97,5,-76,29,-154,18,-128,27,-79,3,-91,8,-86,7,-126,12,-88,4,-77,2,-83,5,-75,2
8,-77,3,-118,43,-133,15,-105,3,-103,5,-80,2,-102,16,-99,5,-79,31,-163,21,-134,28,-85,3,-95,8,-88,7,-138,13,-90,4,-78,2,-86,6,-77,2
9,-78,5,-120,47,-141,17,-108,3,-107,6,-81,2,-115,18,-107,5,-79,33,-165,21,-142,30,-91,3,-101,9,-88,7,-143,14,-93,4,-78,2,-92,6,-79,2
10,-80,5,-127,49,-147,21,-115,3,-109,6,-83,2,-126,20,-111,5,-81,35,-174,22,-149,32,-98,3,-105,9,-90,7,-146,14,-96,4,-79,2,-92,6,-82,2
11,-81,5,-131,50,-154,21,-122,3,-112,6,-86,2,-129,20,-114,5,-83,35,-187,22,-157,36,-100,3,-110,9,-91,7,-164,15,-98,4,-81,2,-96,6,-83,2
12,-86,5,-133,50,-157,21,-128,3,-117,7,-87,2,-135,22,-117,5,-88,36,-197,23,-163,39,-102,3,-118,9,-92,7,-176,15,-101,4,-81,2,-103,6,-85,2
