,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22,n23,p23,n24,p24
0,-312,33,-93,2,-77,18,-83,12,-92,3,-93,2,-93,2,-92,3,-92,3,-92,3,-91,4,-92,3,-89,6,-93,2,-91,4,-84,11,-92,3,-92,3,-92,3,-92,3,-88,7,-92,3,-88,7,-90,5,-93,2
1,-400,49,-238,3,-77,18,-83,12,-92,3,-93,2,-93,2,-92,3,-92,3,-92,3,-91,4,-92,3,-89,6,-93,2,-91,4,-84,11,-92,3,-92,3,-92,3,-92,3,-88,7,-92,3,-88,7,-90,5,-93,2
2,-400,49,-446,3,-111,26,-83,12,-92,3,-93,2,-93,2,-92,3,-92,3,-92,3,-91,4,-92,3,-89,6,-93,2,-91,4,-84,11,-92,3,-92,3,-92,3,-92,3,-88,7,-92,3,-88,7,-90,5,-93,2
3,-400,49,-446,3,-278,109,-83,12,-92,3,-93,2,-93,2,-92,3,-92,3,-92,3,-91,4,-92,3,-89,6,-93,2,-91,4,-84,11,-92,3,-92,3,-92,3,-92,3,-88,7,-92,3,-88,7,-90,5,-93,2
4,-400,49,-446,3,-325,124,-244,39,-92,3,-93,2,-93,2,-92,3,-92,3,-92,3,-91,4,-92,3,-89,6,-93,2,-91,4,-84,11,-92,3,-92,3,-92,3,-92,3,-88,7,-92,3,-88,7,-90,5,-93,2
5,-400,49,-446,3,-325,124,-395,54,-175,4,-93,2,-93,2,-92,3,-92,3,-92,3,-91,4,-92,3,-89,6,-93,2,-91,4,-84,11,-92,3,-92,3,-92,3,-92,3,-88,7,-92,3,-88,7,-90,5,-93,2
6,-400,49,-446,3,-325,124,-395,54,-424,5,-93,2,-93,2,-92,3,-92,3,-92,3,-91,4,-92,3,-89,6,-93,2,-91,4,-84,11,-92,3,-92,3,-92,3,-92,3,-88,7,-92,3,-88,7,-90,5,-93,2
7,-400,49,-446,3,-325,124,-395,54,-444,5,-322,3,-93,2,-92,3,-92,3,-92,3,-91,4,-92,3,-89,6,-93,2,-91,4,-84,11,-92,3,-92,3,-92,3,-92,3,-88,7,-92,3,-88,7,-90,5,-93,2
8,-400,49,-446,3,-325,124,-395,54,-444,5,-445,3,-219,3,-92,3,-92,3,-92,3,-91,4,-92,3,-89,6,-93,2,-91,4,-84,11,-92,3,-92,3,-92,3,-92,3,-88,7,-92,3,-88,7,-90,5,-93,2
9,-400,49,-446,3,-325,124,-395,54,-444,5,-445,3,-447,3,-113,4,-92,3,-92,3,-91,4,-92,3,-89,6,-93,2,-91,4,-84,11,-92,3,-92,3,-92,3,-92,3,-88,7,-92,3,-88,7,-90,5,-93,2
10,-400,49,-446,3,-325,124,-395,54,-444,5,-445,3,-447,3,-362,5,-92,3,-92,3,-91,4,-92,3,-89,6,-93,2,-91,4,-84,11,-92,3,-92,3,-92,3,-92,3,-88,7,-92,3,-88,7,-90,5,-93,2
11,-400,49,-446,3,-325,124,-395,54,-444,5,-445,3,-447,3,-444,5,-259,4,-92,3,-91,4,-92,3,-89,6,-93,2,-91,4,-84,11,-92,3,-92,3,-92,3,-92,3,-88,7,-92,3,-88,7,-90,5,-93,2
12,-400,49,-446,3,-325,124,-395,54,-444,5,-445,3,-447,3,-444,5,-445,4,-156,3,-91,4,-92,3,-89,6,-93,2,-91,4,-84,11,-92,3,-92,3,-92,3,-92,3,-88,7,-92,3,-88,7,-90,5,-93,2
13,-400,49,-446,3,-325,124,-395,54,-444,5,-445,3,-447,3,-444,5,-445,4,-406,3,-91,4,-92,3,-89,6,-93,2,-91,4,-84,11,-92,3,-92,3,-92,3,-92,3,-88,7,-92,3,-88,7,-90,5,-93,2
14,-400,49,-446,3,-325,124,-395,54,-444,5,-445,3,-447,3,-444,5,-445,4,-446,3,-297,8,-92,3,-89,6,-93,2,-91,4,-84,11,-92,3,-92,3,-92,3,-92,3,-88,7,-92,3,-88,7,-90,5,-93,2
15,-400,49,-446,3,-325,124,-395,54,-444,5,-445,3,-447,3,-444,5,-445,4,-446,3,-439,10,-195,6,-89,6,-93,2,-91,4,-84,11,-92,3,-92,3,-92,3,-92,3,-88,7,-92,3,-88,7,-90,5,-93,2
16,-400,49,-446,3,-325,124,-395,54,-444,5,-445,3,-447,3,-444,5,-445,4,-446,3,-439,10,-434,16,-90,6,-93,2,-91,4,-84,11,-92,3,-92,3,-92,3,-92,3,-88,7,-92,3,-88,7,-90,5,-93,2
17,-400,49,-446,3,-325,124,-395,54,-444,5,-445,3,-447,3,-444,5,-445,4,-446,3,-439,10,-434,16,-330,16,-93,2,-91,4,-84,11,-92,3,-92,3,-92,3,-92,3,-88,7,-92,3,-88,7,-90,5,-93,2
18,-400,49,-446,3,-325,124,-395,54,-444,5,-445,3,-447,3,-444,5,-445,4,-446,3,-439,10,-434,16,-425,24,-236,6,-91,4,-84,11,-92,3,-92,3,-92,3,-92,3,-88,7,-92,3,-88,7,-90,5,-93,2
